job_id,title,company,experience,salary,location,posted_date,openings,applicants,job_description,skills,job_url,apply_type,apply_link,application_status,questions_asked
300126031894,Generative AI Engineer,Tekskills,,,,Posted: 2 days ago,Openings: 10,Applicants: 50+,"For Gen AI LLM Engineers

Large Language Models (LLM) development & fine-tuning
Prompt engineering
Model evaluation & optimization
Python, PyTorch / TensorFlow
NLP & deep learning expertise

For Gen AI Developers

Generative AI application development
API integration with AI models
Python / JavaScript development
Working with OpenAI / HuggingFace / LangChain frameworks
Database & backend integration

For Gen AI Engineers (AWS/Azure/Cloud)

Cloud-based AI deployment
AWS / Azure AI services
MLOps & model deployment pipelines
CI/CD for AI workloads
Scalability & performance optimization","Posted by Tekskills | Posted by Tekskills | Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Generative AiPython
Artificial IntelligenceAimlFast ApiMachine Learning",https://www.naukri.com/job-listings-generative-ai-engineer-tekskills-pune-gurugram-delhi-ncr-4-to-9-years-300126031894,inline_apply,https://www.naukri.com/job-listings-generative-ai-engineer-tekskills-pune-gurugram-delhi-ncr-4-to-9-years-300126031894,inline_form,yes
190126011028,Artificial Intelligence Engineer,"Bitwise Solutions
3.7736 Reviews",,,,Posted: 2 weeks ago,Openings: 1,Applicants: 100+,"Position Overview


Role: AI Engineer
Experience-4+ Years
Location- Pune(Hybrid)
Notice Period- Immediate

We are seeking an AI Engineer to design, implement, and optimize AI-driven solutions that enhance data processing, validation, and automation. The role involves working closely with Data Engineers, contributing to the development of AI components, and ensuring alignment with business data warehouse (BDW) systems.

Key Responsibilities:

Implement embedding models and vector search for semantic data retrieval.
Integrate Retrieval-Augmented Generation (RAG) with LLMs for schema context and field mapping.
Develop, refine, and tune prompt templates iteratively for improved accuracy.
Build SQL generation engines using semantic variants and rule IDs.
Support validation engines with AI-based checks and automate comparisons.
Contribute to unit and integration testing for AI components.
Assist in packaging, deployment, and monitoring of AI assets in production.
Collaborate with Data Engineers to align AI solutions with existing repositories.
Conduct unit testing and evaluate AI-generated outputs against legacy results.

Required Skills & Qualifications:

Strong experience with Large Language Models (LLMs), RAG, embeddings, and vector databases (e.g., Pinecone, FAISS, Weaviate).
Proficiency in Python with experience in AI/ML frameworks (e.g., PyTorch, TensorFlow, LangChain).
Expertise in SQL and database systems with knowledge of schema mapping and query optimization.
Hands-on experience with API integration, data pipelines, and repository management (Git, CI/CD).
Familiarity with AI asset packaging, deployment, and monitoring frameworks (MLflow, Docker, Kubernetes).
Solid understanding of software testing, including unit and integration testing.
Strong problem-solving skills and ability to work in a collaborative, agile environment.

Preferred Skills:

Exposure to cloud platforms (AWS, Azure, or GCP) for AI/ML deployment.
Experience with data warehouses (BDW) and data engineering workflows.
Knowledge of rule-based systems and AI validation frameworks.




Interested Candidates share your updated resume on ""shruti.wanjari@bitwiseglobal.com""","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
PysparkGenerative AiSQL
Artificial IntelligenceMachine Learning",https://www.naukri.com/job-listings-artificial-intelligence-engineer-bitwise-solutions-pune-3-to-8-years-190126011028,inline_apply,https://www.naukri.com/job-listings-artificial-intelligence-engineer-bitwise-solutions-pune-3-to-8-years-190126011028,inline_form,yes
200126020463,Generative AI Engineer,"Tech SMCSquared GCC
3.78 Reviews",,,,Posted: 1 week ago,Openings: 4,Applicants: 100+,"II. Roles & Responsibilities:

Design and implement GenAI solutions using LLMs (e.g., GPT, LLaMA, Claude, Mistral) for enterprise use cases. • Fine-tune and optimize pre-trained models for specific domains or tasks. • Develop RAG pipelines using vector databases (e.g., Pinecone, FAISS, Weaviate) and embedding models. • Integrate GenAI into applications via APIs, orchestration frameworks (e.g., LangChain, LlamaIndex), or custom interfaces. • Collaborate with data scientists, MLOps engineers, and product teams to productionize and scale GenAI solutions. • Implement responsible AI practices, including safety filters, prompt engineering, bias mitigation, and model evaluation. • Continuously evaluate and benchmark emerging open-source and commercial models for performance, cost, and alignment.



Must Have:

• 4+ years in AI/ML, with at least 12 years focused on Generative AI or NLP. • Proficiency in Python, transformers (Hugging Face), PyTorch or TensorFlow. • Experience with LLMs, prompt engineering, and fine-tuning techniques (LoRA, PEFT, QLoRA). • Strong understanding of embeddings, tokenization, vector search, and retrieval systems. • Familiarity with GenAI toolkits like LangChain, LlamaIndex, or OpenAI API. • Experience deploying models on cloud platforms (Azure, AWS, GCP) and working with MLOps tools.

Nice to Have:

• Knowledge of RAG architectures and vector databases (Pinecone, FAISS, Weaviate). • Exposure to responsible AI practices and model evaluation frameworks","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
AIPytorchMl
embeddingsAzureLangchainNatural Language ProcessingMachine LearningPrompt EngineeringMLOpsLarge Language ModelTransformersTokenizationLlamaIndexPython",https://www.naukri.com/job-listings-generative-ai-engineer-tech-smcsquared-gcc-pune-bengaluru-6-to-11-years-200126020463,inline_apply,https://www.naukri.com/job-listings-generative-ai-engineer-tech-smcsquared-gcc-pune-bengaluru-6-to-11-years-200126020463,inline_form,yes
190126502126,GEN AI Engineer,"Infosys
3.547320 Reviews",,,,Posted: 1 week ago,Openings: 1,Applicants: 18,"Technology-> Big Data-> Natural language processing(NLP),Technology-> Machine Learning-> Python,Technology-> OpenSystem-> Python - OpenSystem Technology-> Machine Learning-> R,Technology-> Natural Language Processing-> Microsoft LUIS-> NLP Design and develop AI pipelines for document parsing, information extraction, and text understanding using LLMs and NLP techniques.
Develop and refine algorithms for knowledge graph construction, entity linking, and relationship extraction from text corpora.
Implement GenAI systems for summarization, semantic search, and contextual reasoning using retrieval-augmented generation (RAG).
Work with vector databases, embedding generation, and model fine-tuning for domain-specific applications.
Build and maintain scalable APIs and backend services to integrate GenAI capabilities with enterprise applications.
Design and optimize Neo4j-based knowledge graphs to represent and query structured relationships from unstructured data.
Collaborate with data scientists, AI/ML engineers, and software teams (frontend/backend) to integrate GenAI features into production.
Evaluate and apply frameworks such as LangChain, LlamaIndex, Hugging Face, and OpenAI APIs for document intelligence workflows.
Develop algorithms for semantic search, reasoning, and document-to-graph alignment using graph embeddings and transformer architectures.
Ensure data quality, governance, and compliance with enterprise security and information management standards.
Document research findings, maintain technical design specifications, and support continuous model improvement.
The GenAI Engineer will be responsible for designing, developing, and deploying AI-driven systems focused on document parsing, context understanding, and knowledge graph construction.
The role combines expertise in generative AI models, large language model (LLM) frameworks, and graph-based data representation.
The engineer will build scalable document understanding pipelines, extract relationships from unstructured data, and construct knowledge graphs (using technologies such as Neo4j) to enable intelligent information retrieval and reasoning across enterprise datasets","Key Skills
Backendneo4jEnterprise applicationsMachine learningInformation retrievalData qualityNatural language processingInformation managementmicrosoftPython",https://www.naukri.com/job-listings-gen-ai-engineer-infosys-technologies-ltd-pune-11-to-18-years-190126502126,external_popup,https://career.infosys.com/jobdesc?jobReferenceCode=INFSYS-NAUKRI-236289&sourceId=4001,popup_detected,no
290126023118,Gen AI Engineer,"Sage Automation Group (india)
4.1109 Reviews",,,,Posted: Few hours ago,Openings: 1,Applicants: 15,"We are hiring for one of our top MNC Client .The position for Gen AI Engineer candidate having Strong knowledge in IOT with good hands on and design experience .Agentic AI and/or GenAI systems
Experience Azure PaaS Services.","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Agentic AiAzure CloudAzure Cloud ServicesAzure ServiceAzure Devops",https://www.naukri.com/job-listings-gen-ai-engineer-sage-automation-group-india-noida-hyderabad-pune-bengaluru-mumbai-all-areas-5-to-8-years-290126023118,inline_apply,https://www.naukri.com/job-listings-gen-ai-engineer-sage-automation-group-india-noida-hyderabad-pune-bengaluru-mumbai-all-areas-5-to-8-years-290126023118,inline_form,yes
190126007403,AI Engineer,"Cummins
4.33889 Reviews
Employees' choice",,,,Posted: 2 weeks ago,Openings: 1,Applicants: 100+,"Key Responsibilities:

• Design and deploy agent-based systems using LangChain, LlamaIndex, and Python/Java, LangGraph, CrewAI, AutoGen
• Optimize LLM performance for high-throughput environments using quantization, model pruning, and cloud-native deployment
• Implement and orchestrate tools, memory, and planning components in agent workflows.
• Optimize LLM performance for high-throughput environments using quantization, model pruning, and cloud-native deployment
• Implement tracing, logging, and monitoring for agent decisions to ensure transparency

Required Skills:
• Strong Python experience to build multiple GenAI / Agentic AI Solutions.
• Should have worked Copilot and ChatGPT (Preparing agents)
• Should have experience working on Agent orchestration with leading frameworks like LangGraph, LangChain, Semantic Kernel, CrewAI, AutoGen.
• Should have experience on evaluation & observability
• Experience working on SQL Query, NLP, CV, Deep Learning Algorithms (good to have)
• Should have working experience with Open Source Models

Experience:
• Overall 8 - 10 years' experience in Manufacturing domain with 3-5 years in Generative AI / Agentic AI
• Experience of PLM (Windchill Preferred)
• Delivered at least 2 GenAI/Agentic AI solutions for clients
• Extensive experience of minimum 6+ years on Python
• Led 23 successful POCs/MVPs for Business
• Led team of minimum 3 AI Engineers","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Agentic AiGenerative AiNLPLangchainPython
Langgraph",https://www.naukri.com/job-listings-ai-engineer-cummins-pune-7-to-12-years-190126007403,inline_apply,https://www.naukri.com/job-listings-ai-engineer-cummins-pune-7-to-12-years-190126007403,inline_form,yes
190126500817,AI Engineer,"Infosys
3.547320 Reviews",,,,Posted: 1 week ago,Openings: 1,Applicants: Less than 10,"Expertise in AI, specifically in deep learning, computer vision, and real-time image processing Experience with machine learning frameworks (TensorFlow, PyTorch) and familiarity with convolutional neural networks (CNNs), and generative models like GANs, and Transformer architecture, which are commonly used in medical image analysis
Algorithms optimization like quantization, pruning, distillation, and factorization Continuously improves code quality and work methodologies by interfacing with peers/cross-functional groups and analyzing activities to improve workflow and work processes
Willing to adopt new architecture, programming language and practices based on company future goal
Continuously looking for better code, design, and open to feedback
Requirements: Experience: 6+ years of strong experience in AI model development
Expertise in AI, specifically in deep learning, computer vision, and real-time image processing
Experience with machine learning frameworks (TensorFlow, PyTorch) and familiarity with convolutional neural networks (CNNs), and generative models like GANs, and Transformer architecture, which are commonly used in medical image analysis
Experience leveraging, fine-tuning, and deploying open-source [github, huggingface] ML models in ML domains including computer vision, audio, language Experience in optimization algorithms like quantization, pruning, distillation, and factorization Working knowledge in 3D image visualization, OpenGL/DirectX/Python
Strong understanding of software engineering principles
Experience with data preprocessing, augmentation, and working with large-scale datasets
Experience in python training ML models on large datasets Experience interpreting training results (training loss, validation loss) and other metrics to ensure high accuracy and prevent overfitting Excellent problem-solving, project management, and leadership skills Independently or as member of a team; Engineer will be responsible for design, development, verification, of AI models
The individual should be a team player who is willing to collaborate and work in cross functional teams across geographies and cultures
Strong technical background in medical devices and applications would be preferred","Key Skills
Computer visionMedical devicesgithubImage processingProject managementOpenglMachine learningWorkflowOpen sourcePython",https://www.naukri.com/job-listings-ai-engineer-infosys-technologies-ltd-pune-7-to-8-years-190126500817,error,,error,no
210126026103,Generative AI Engineer,"Tech Mahindra
3.442373 Reviews",,,,Posted: 1 week ago,Openings: 10,Applicants: 100+,"Skills

Proficiency with Python and related ecosystem of Data Science tools and packages including numpy, pandas, sklearn, spacy, keras, torch, transformers, langgraph
Good Working knowledge in creating Agentic AI applications using frameworks like langgraph and good knowledge of Agentic AI design patterns and related concepts like Context Management, LLMOps, AgentOps, Guardrails, Agent Validation and Evaluation
Good Working knowledge of various Machine Learning, Deep Learning and NLP concepts and models for both supervised and unsupervised learning
Working knowledge of Python based API based frameworks like FastAPI and comfortable working with JSON objects
Good working knowledge of pyspark with conceptual understanding of parallel processing for huge data volumes and Hadoop ecosystem (Hive, Impala, Scoop)
Proficiency in Prompt engineering and working with both external API based LLMs like GPT family and our-hosted models like Llama, Qwen, gemma and Kimi K2
Proficiency in creating and executing optimized SQL queries and creating stored procedures with databases like Cosmos DB and Postgres DB
Experience in code configuration management with frameworks like github and bitbucket
Experience working with Unix commands for accessing various systems and databases and deploying and managing services / APIs
Working knowledge of cloud platforms like Azure and using Cloud Native services is good to have
Working knowledge of Databricks is good to have
Working knowledge of MLOps tools like MLflow is good to have
Working Knowledge of LLM Finetuning is good to have","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Agentic AIGenerative AiPython
AzureLangchainLanggraphRAGLLM",https://www.naukri.com/job-listings-generative-ai-engineer-tech-mahindra-hyderabad-pune-bengaluru-5-to-10-years-210126026103,inline_apply,https://www.naukri.com/job-listings-generative-ai-engineer-tech-mahindra-hyderabad-pune-bengaluru-5-to-10-years-210126026103,inline_form,yes
200126037126,Generative AI Engineer,"Xoriant
4.12284 Reviews",,,,Posted: 1 week ago,Openings: 1,Applicants: 100+,"Dear Applicant,




PFB the JD and details.




Role Summary

As a Senior Responsible AI Engineer, you will lead the design and deployment of AI solutions that prioritize ethics, transparency, and compliance. You will focus on Responsible AI principles, Generative AI, prompt engineering, and model explainability, while leveraging Azure Responsible AI tools and evaluation frameworks. You will also ensure robust security and compliance across all AI workflows and develop scalable AI services using Pydantic and Python.

How will you make an impact?

Architect and implement Responsible AI frameworks for Generative AI applications.
Develop and optimize prompt engineering strategies for LLMs and multimodal models.
Build explainability solutions and integrate interpretability dashboards for transparency.
Utilize Azure Responsible AI tools (Responsible AI dashboard, fairness and bias evaluation, content safety) to ensure compliance.
Implement bias detection, fairness checks, and ethical compliance in AI workflows.
Ensure security and compliance standards are met across all AI deployments.
Design and deploy Retrieval-Augmented Generation (RAG) pipelines for enterprise-scale solutions.
Develop scalable Python-based AI services using Pydantic for data validation and schema enforcement.
Deploy AI services on Azure cloud, ensuring governance, monitoring, and resilience.
Fine-tuning models using LoRA, QLoRA and other parameter-efficient techniques (good to have).
Collaborate with data scientists, engineers, and compliance teams to embed responsible AI principles across products.
Stay ahead of emerging trends in Responsible AI, Explainable AI (XAI), and Generative AI.

Have you got what it takes?

Strong hands-on experience with Generative AI frameworks (Hugging Face, LangChain, OpenAI APIs).
Expertise in Responsible AI principles, including fairness, accountability, and transparency.
Practical knowledge of model explainability techniques
Familiarity with Azure Responsible AI capabilities (Responsible AI dashboard, fairness evaluation, content moderation).
Advanced proficiency in Python and PyTorch for model development and fine-tuning.
Experience with Pydantic for building robust AI services and enforcing data validation.
Strong background in Azure cloud services, including deployment of Python-based AI solutions.
Familiarity with RAG architectures, vector databases (Azure AI Search, Elastic Search, Postgress,) and embeddings.
Knowledge of CI/CD pipelines, containerization (Docker), and orchestration (Kubernetes).
Mandatory understanding of security and compliance frameworks for AI systems.
Experience working in Agile/SCRUM environments.

Tech Stack

Languages: Python (must), optional familiarity with JavaScript for integrations.
Frameworks & Tools: Hugging Face Transformers, LangChain, PyTorch, TensorFlow, FastAPI, Pydantic, Azure AI Foundry.
Responsible AI & XAI:, Azure Responsible AI, SHAP, LIME, Captum, Fairlearn.
Cloud: Azure AI services, Azure ML, Cognitive Search.
Databases: Vector DBs (Azure AI Search, Elastic Search, Postgress, CosmosDb), SQL.
DevOps: Git, Azure DevOps, Docker, Kubernetes.

You will have an advantage if you also have:

Experience with multimodal AI (text, image, audio).
Familiarity with performance optimization for large-scale AI deployments.
Degree or equivalent qualification in Computer Science, AI/ML, or related fields.
Exposure to responsible AI frameworks and ethical guidelines (e.g., EU AI Act, NIST AI RMF).","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
AzureGenerative AiMultimodalsPydanticPython
DevOpsLLM",https://www.naukri.com/job-listings-generative-ai-engineer-xoriant-pune-4-to-6-years-200126037126,inline_apply,https://www.naukri.com/job-listings-generative-ai-engineer-xoriant-pune-4-to-6-years-200126037126,inline_form,yes
190126500400,Generative AI Engineer,"Zensar
3.72926 Reviews",,,,Posted: 1 week ago,Openings: 1,Applicants: 31,"We are seeking a Generative AI Engineer with 6 9 years of experience who can independently explore, prototype, and present the art of the possible using LLMs, agentic frameworks, and emerging Gen AI techniques. This role combines deep technical hands-on development with non-technical influence and presentation skills.
You will contribute to key Gen AI innovation initiatives, help define new protocols (like MCP and A2A) and deliver fully functional prototypes that push the boundaries of enterprise AI not just in Jupyter notebooks, but as real applications ready for production exploration.

Key Responsibilities

LLM Applications & Agentic Frameworks

Design and implement end-to-end LLM applications using OpenAI, Claude, Mistral, Gemini, or LLaMA on AWS, Databricks, Azure or GCP.
Build intelligent, autonomous agents using LangGraph, AutoGen, LlamaIndex, Crew.ai, or custom frameworks.
Develop Multi Model, Multi Agent, Retrieval-Augmented Generation (RAG) applications with secure context embedding and tracing with reports.
Rapidly explore and showcase the art of the possible through functional, demonstrable POCs

Advanced AI Experimentation

Fine-tune LLMs and Small Language Models (SLMs) for domain-specific use.
Create and leverage synthetic datasets to simulate edge cases and scale training.
Evaluate agents using custom agent evaluation frameworks (success rates, latency, reliability)
Evaluate emerging agent communication standards A2A (Agent-to-Agent) and MCP (Model Context Protocol)
Business Alignment & Cross-Team Collaboration
Translate ambiguous requirements into structured, AI-enabled solutions.
Clearly communicate and present ideas, outcomes, and system behaviors to technical and non-technical stakeholders

Good-To-Have

Microsoft Copilot Studio
DevRev
Codium
Cursor
Atlassian AI
Databricks Mosaic AI

Qualifications

6 9 years of experience in software development or AI/ML engineering
At least 3 years working with LLMs, GenAI applications, or agentic frameworks.
Proficient in AI/ML, MLOps concepts, Python, embeddings, prompt engineering, and model orchestration
Proven track record of developing functional AI prototypes beyond notebooks.
Strong presentation and storytelling skills to clearly convey GenAI concepts and value.
Ability to independently drive AI experiments from ideation to working demo.","Key Skills
Design engineeringPrototypeorchestrationTechnology consultingGCPAgileConceptualizationMCPmicrosoftPython",https://www.naukri.com/job-listings-generative-ai-engineer-zensar-technologies-pune-6-to-9-years-190126500400,external_popup,https://fa-etvl-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/137745_3,popup_detected,no
210126040161,Gen AI Engineer,Live Connections,,,,Posted: 1 week ago,Openings: 30,Applicants: 100+,"Gen AI Engineer – AWS Bedrock.
Experience: 5–10 Years
Skills: Generative AI, AWS/Amazon Bedrock, LLMs, Prompt Engineering, AWS Lambda, REST APIs, Python/Java
Location: Hyderabad, Bangalore, Noida, Chennai, Pune
( Anita.S@livecjobs.com-+917386431117)","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Generative AIAWS/Amazon Bedrock
AWS LambdaPrompt EngineeringLLMsPython/JavaREST APIs",https://www.naukri.com/job-listings-gen-ai-engineer-live-connections-hyderabad-pune-chennai-bengaluru-delhi-ncr-5-to-10-years-210126040161,inline_apply,https://www.naukri.com/job-listings-gen-ai-engineer-live-connections-hyderabad-pune-chennai-bengaluru-delhi-ncr-5-to-10-years-210126040161,inline_form,yes
210126044453,Google Agentic AI Engineer,"PwC India
3.312060 Reviews",,,,Posted: 1 week ago,Openings: 7,Applicants: 100+,"Role & responsibilities




Build, train, and optimize ML models for real-world applications, ensuring robust deployment pipelines.


Develop and integrate autonomous AI agents using Agent Engine, ADK, and orchestration frameworks.

Deliver hands-on coding solutions, ensuring high-quality, maintainable, and production-ready code.
• Experience with orchestration frameworks, LLM-based solutions, and RAG pipelines

Collaborate with cross-functional teams to integrate AI agents into enterprise applications and workflows.

Drive innovation in agentic AI protocols and frameworks, ensuring seamless integration with cloud-native services.

Prepare technical documentation, present solutions to stakeholders, and manage client expectations effectively.

Preferred candidate profile





Mandatory skill sets:




AI/ML, Build agents, hands-on code delivery, ADK, Agent Engine, Cloud Run, Vertex AI, Model Training, GCP","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Agentic AIAI/MLGCPVertex AIGoogle ADK
hands-on code deliveryADKModel TrainingMachine LearningBuild agentsAgent EngineCloud RunPython",https://www.naukri.com/job-listings-google-agentic-ai-engineer-pwc-india-pune-bengaluru-7-to-12-years-210126044453,inline_apply,https://www.naukri.com/job-listings-google-agentic-ai-engineer-pwc-india-pune-bengaluru-7-to-12-years-210126044453,inline_form,yes
160126010515,AI Engineer ( DataRobot ),"Blue Altair
4.717 Reviews",,,,Posted: 2 weeks ago,Openings: 1,Applicants: 50+,"Greetings from Blue Altair!

About Blue Altair:
Have you thought about the role youll play in the AI universe of tomorrow?
At Blue Altair, we believe each employee is a starfull of diverse elements that emit brilliant light. Just as stars illuminate the night sky, our team members light up the business and technology world with their talent, creativity, and dedication.

Blue Altair is an innovative, industry-recognized consulting firm that leverages transformative technologies to enable AI and drive digital success for its clients. Founded in 2015, our services span Assessment and Strategy, Technology Implementation, and Managed Services across API Management and Integration, Data Management, Digital Application Development, and Data Science and AI. We are proud to exceed industry standards for project success, thanks to our expert focus on program and project management, business analysis, and quality assurance.

Working at Blue Altair means being part of a vibrant, dynamic team that drives digital change and empowers clients to embrace AI transformations. No matter the role you fill, you'll help shape the digital future and make a real difference.

So, if you're a star ready to shine even brighter, we can't wait to meet you. Join us at Blue Altairwhere we're not just transforming businesses but shaping the AI universe one star at a time!

Job Overview:
Title:
Experience:
Location:

Responsibilities:


Serve as the primary point of contact for DataRobot and AutoML within clients AI Champions community.
Design and deliver training programs and onboarding sessions for diverse user groups.
Lead support calls, live demos, and office hours to foster engagement and resolve issues.
Build and maintain a knowledge base and onboarding plan for new users.
Collaborate with business units and IT to identify and implement high-impact use cases.
Track and report on adoption metrics and community engagement.


Requirements and skills:


Strong data science expertise, including:
Time series modelling.
Classification techniques.
Regression.
Model evaluation and interpretation.






Deep proficiency in Data Robot, including:
Navigating the platform
Building and deploying models
Understanding and explaining predictions and insights
Experience in user enablement, training delivery, and community engagement is highly desirable.
Exceptional communication skills - able to explain technical concepts clearly to both technical and non-technical audiences.





Benefits:
In addition to a competitive compensation package, we offer abundant opportunities for you to achieve, excel, and surpass even your own expectations. Aligned with Blue Altair's challenger ethos, we present the Star Elements program, inspired by the composition of stars themselves, comprising diverse elements that give unique qualities and illuminate for thousands of years. Likewise, our initiative aims to facilitate brilliance in our employees. The Star Elements program encompasses a range of benefits, supporting our team across four pivotal facets of their lives and careers. Through Star Elements, our employees can fully realize their potential, both on personal and professional fronts.","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Artificial Intelligence
MLopsLLMDataRobot",https://www.naukri.com/job-listings-ai-engineer-datarobot-blue-altair-pune-bengaluru-5-to-7-years-160126010515,internal,https://www.naukri.com/myapply/saveApply?strJobsarr=[160126010515]&applytype=single&resId=267362770&ApplyMode=1&id=278414470&src=h&logstr=----F-0-1--------F-0-1---&applySrc=----F-0-1---&multiApplyResp=%7B%22160126010515%22%3A200%7D&jobTitle=AI%20Engineer%20%28%20DataRobot%20%29,redirected,yes
140126937757,Associate Lead - AI Engineer,"Bajaj Finance
3.98898 Reviews",,,,Posted: 2 weeks ago,,Applicants: 44,"Job Purpose
Will be a technical IC who is expert in application development and support using Python, NLP, AI ,Langchain, Langgraph, MCP, Kubernetes, DevOps, Azure open AI frameworks
Duties and Responsibilities
-Design and develop intelligent AI Based application using advanced NLP and LLM techniques to solve real-world business challenges in financial services.
-Build and optimize Retrieval-Augmented Generation (RAG) pipelines leveraging structured and unstructured financial data.
-Integrate and orchestrate LLMs/SLMs for question-answering, summarization, semantic search, and document understanding.
-Develop and maintain RESTful APIs (sync and async) to serve NLP models and chatbot interfaces using frameworks like FastAPI, Flask etc.
-Should have knowledge of advance prompting techniques
-Implement semantic search and text retrieval systems using Elasticsearch and vector databases (e.g., FAISS, Pinecone, Weaviate).
-Perform NLP tasks such as entity recognition, text classification, intent detection, embedding generation, and sentiment analysis where required.
-Monitor and fine-tune LLM/SLM performance with real-world user data to improve relevance, latency, and accuracy.
-Exposure to LLMOps tools for monitoring, evaluation, and versioning of AI models in production
-Build, train, and evaluate deep learning models for NLP tasks including classification, NER, summarization, and embedding generation etc.
-Develop traditional machine learning models (e.g., regression, decision trees, clustering) for structured data analysis and prediction tasks.
-Interact with cross teams to understand system issue and follow-up with respective team to get is fixed asap.
-Understand and identify areas of improvement across businesses and participate in solution identification and implementation
-Should be able to work as an individual contributor role on new & existing projects
-Positive and problem-solving attitude, must work as independent contributor
Key Decisions / Dimensions
-Finalizing the Solution design and technical Architecture
-Approach for technologies and tools to be used for application development
-Preparing application solution design with technical specification
-Creation of code, implementation plan and planning deployment
-Development Planning and resource planning
-Conduct Code Review / Testing
-KPI monitoring
Major Challenges
-Keeping up to date with the latest technology
-Keep optimizing the application code for optimal usages of resources and scalability.
-Handling Production issues and responsible to communicate to business teams
-Conduct systematic Root Cause Analysis
-Maintaining the system uptime to 100%
Required Qualifications and Experience
a)-Qualifications
Graduation in computers / electronics or Post Graduation in Computer Science
b)-Work Experience
Experience of 8 -10 years
-Mandatory Skills (tasks may differ basis the below mentioned skill sets)
Must have:
Core Technical Skills (Mandatory)
-Python & API development & maintenance using python- Advanced proficiency with async/await patterns. Production experience with backend.
-Experience with deep learning frameworks such as PyTorch or TensorFlow/Keras for building NLP and classification models.
-Experience with LLMs and SLMs (e.g., GPT, Mistral, Phi, LLaMA) and applying them in RAG, prompt engineering, and fine-tuning workflows.
-Prompt Engineering, Azure Open API, Langchain, Langgraph, AI Agents - Using AI in business application. Knowledge of developing Agents & tools, using LLM logging frameworks
-Experience working with embedding models and semantic vector search.
-Comfortable with Docker, Git, and working in a CI/CD-enabled development environment.
-Exposure to LLMOps tools for monitoring, evaluation, and versioning of AI models in production
Good To have:
-Machine Learning
-Exposure to cloud AI platforms (AWS SageMaker, Azure ML, GCP Vertex AI, or Bedrock).
Database & Performance
-Database Design, Connection Pooling, Caching Strategies, Error Handling
-Postgresql, MongoDB
-Redis, Kafka - Caching strategies and async operations
Soft Communication
-Technical Communication - Ability to explain complex technical concepts
-Problem-Solving - Debugging complex distributed systems
-Code Review - Constructive feedback and knowledge sharing
-Mentoring - Ability to guide junior developers
-Strong bias for action & driving results in a high-performance environment.
-Exceptionally high motivational levels and needs to be a self-starter.","Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Ai Engineer
kubernetesrestfulredisdockerdeep learningtensorflowgitpostgresqlpytorchdebuggingkerasmongodbarchitecturechatbotpythonaillmmachine learningrestful apisnlpregressionkafkaclusteringflask",https://www.naukri.com/job-listings-associate-lead-ai-engineer-bajaj-finance-limited-pune-8-to-10-years-140126937757,internal,https://www.naukri.com/myapply/saveApply?strJobsarr=[140126937757]&applytype=single&resId=267362770&ApplyMode=1&id=278414470&src=h&logstr=----F-0-1--------F-0-1---&applySrc=----F-0-1---&multiApplyResp=%7B%22140126937757%22%3A200%7D&jobTitle=Associate%20Lead%20-%20AI%20Engineer,redirected,yes
